INFO 2025-08-30 00:06:30,170 autoreload 11512 13544 Watching for file changes with StatReloader
INFO 2025-08-30 00:46:17,058 basehttp 24532 9068 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4178
INFO 2025-08-30 00:46:17,083 basehttp 24532 9068 "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2025-08-30 01:07:08,228 autoreload 12876 20184 Watching for file changes with StatReloader
INFO 2025-08-30 01:07:09,474 basehttp 12876 4348 "GET / HTTP/1.1" 200 1662
INFO 2025-08-30 01:07:10,890 basehttp 12876 4348 "GET /admin/login/ HTTP/1.1" 200 4165
INFO 2025-08-30 01:07:10,914 basehttp 12876 4348 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-08-30 01:07:10,919 basehttp 12876 11464 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-08-30 01:07:10,919 basehttp 12876 4148 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-08-30 01:07:10,921 basehttp 12876 21668 "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2025-08-30 01:07:10,921 basehttp 12876 23108 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-08-30 01:07:10,928 basehttp 12876 23108 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-08-30 01:07:10,928 basehttp 12876 21668 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-08-30 01:07:18,098 basehttp 12876 21668 "POST /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 01:07:18,160 basehttp 12876 21668 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 01:07:18,186 basehttp 12876 21668 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-08-30 01:07:18,207 basehttp 12876 23108 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-08-30 01:07:18,207 basehttp 12876 21668 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,742 basehttp 12876 21668 "GET /admin/accounts/user/ HTTP/1.1" 200 13626
INFO 2025-08-30 01:07:26,775 basehttp 12876 4348 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,775 basehttp 12876 22072 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,776 basehttp 12876 4148 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,776 basehttp 12876 21668 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,776 basehttp 12876 11464 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,784 basehttp 12876 4348 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,787 basehttp 12876 4148 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,789 basehttp 12876 22072 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,791 basehttp 12876 21668 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,792 basehttp 12876 4348 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,792 basehttp 12876 11464 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,800 basehttp 12876 4348 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,827 basehttp 12876 23108 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 01:07:26,843 basehttp 12876 23108 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-08-30 01:07:26,843 basehttp 12876 4348 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2025-08-30 01:07:29,418 basehttp 12876 4348 "GET /admin/accounts/user/ HTTP/1.1" 200 13626
INFO 2025-08-30 01:07:29,586 basehttp 12876 4348 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 01:10:16,169 autoreload 22192 4684 Watching for file changes with StatReloader
WARNING 2025-08-30 01:10:16,625 basehttp 22192 23536 "GET /user HTTP/1.1" 404 2661
INFO 2025-08-30 01:11:55,747 basehttp 22192 23536 "GET / HTTP/1.1" 200 1662
WARNING 2025-08-30 01:12:08,817 basehttp 22192 23536 "GET /api/auth/register/ HTTP/1.1" 405 40
WARNING 2025-08-30 01:17:12,694 basehttp 22192 18680 "POST /api/auth/register/ HTTP/1.1" 400 87
WARNING 2025-08-30 01:18:24,562 basehttp 22192 12796 "POST /api/auth/register/ HTTP/1.1" 400 87
WARNING 2025-08-30 01:18:54,707 basehttp 22192 12796 "POST /api/auth/register/ HTTP/1.1" 400 87
WARNING 2025-08-30 01:20:57,286 basehttp 22192 1080 "POST /api/auth/register/ HTTP/1.1" 400 36
WARNING 2025-08-30 01:21:34,940 basehttp 22192 1080 "POST /api/auth/register/ HTTP/1.1" 400 82
WARNING 2025-08-30 01:21:49,540 basehttp 22192 1080 "POST /api/auth/register/ HTTP/1.1" 400 61
INFO 2025-08-30 01:21:58,223 basehttp 22192 1080 "POST /api/auth/register/ HTTP/1.1" 201 695
INFO 2025-08-30 01:24:49,954 autoreload 4628 19552 Watching for file changes with StatReloader
INFO 2025-08-30 01:24:52,692 basehttp 4628 9264 "GET / HTTP/1.1" 200 1662
WARNING 2025-08-30 01:24:53,746 basehttp 4628 9264 "GET /favicon.ico HTTP/1.1" 404 2682
WARNING 2025-08-30 01:29:21,973 basehttp 4628 21204 "POST /api/auth/register/ HTTP/1.1" 400 107
WARNING 2025-08-30 01:29:29,577 basehttp 4628 21204 "GET /api/auth/register/ HTTP/1.1" 405 40
WARNING 2025-08-30 01:30:01,466 basehttp 4628 21204 "GET /api/patients/ HTTP/1.1" 401 58
WARNING 2025-08-30 01:39:36,793 basehttp 4628 23756 "POST /api/patients/ HTTP/1.1" 401 58
INFO 2025-08-30 01:40:21,339 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:23,243 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:23,476 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:23,644 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:23,817 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:23,960 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:24,119 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:24,276 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:24,475 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:24,695 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:25,708 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:25,906 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:26,079 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:33,183 basehttp 4628 22020 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:48,680 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:50,101 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:50,268 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:50,416 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:50,848 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:51,008 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:51,150 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:52,786 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:52,946 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:53,097 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:53,225 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:40:54,680 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:41:08,928 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:41:09,096 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:41:09,233 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:41:09,383 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:41:09,546 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:41:09,677 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:41:09,840 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:41:09,986 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:41:13,013 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 01:41:13,186 basehttp 4628 22020 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
WARNING 2025-08-30 01:42:54,464 basehttp 4628 1060 "POST /api/patients/ HTTP/1.1" 401 58
WARNING 2025-08-30 01:42:55,911 basehttp 4628 1060 "POST /api/patients/ HTTP/1.1" 401 58
WARNING 2025-08-30 01:43:10,140 basehttp 4628 1060 "POST /api/auth/login/ HTTP/1.1" 400 68
WARNING 2025-08-30 01:43:38,258 basehttp 4628 1060 "POST /api/auth/login/ HTTP/1.1" 400 37
WARNING 2025-08-30 01:43:50,333 basehttp 4628 1060 "POST /api/auth/login/ HTTP/1.1" 400 108
WARNING 2025-08-30 01:43:52,309 basehttp 4628 1060 "POST /api/auth/login/ HTTP/1.1" 400 68
WARNING 2025-08-30 01:43:59,836 basehttp 4628 1060 "POST /api/auth/login/ HTTP/1.1" 400 68
INFO 2025-08-30 01:44:22,931 basehttp 4628 5144 "GET / HTTP/1.1" 200 1662
WARNING 2025-08-30 01:44:28,200 basehttp 4628 5144 "GET /api/auth/login/ HTTP/1.1" 405 40
WARNING 2025-08-30 01:44:49,817 basehttp 4628 1060 "POST /api/auth/login/ HTTP/1.1" 400 37
INFO 2025-08-30 01:46:43,858 basehttp 4628 5144 "GET /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 01:46:44,028 basehttp 4628 5144 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 01:46:44,197 basehttp 4628 24000 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2929
INFO 2025-08-30 01:46:44,198 basehttp 4628 5144 "GET /static/admin/css/base.css HTTP/1.1" 200 21207
INFO 2025-08-30 01:46:44,215 basehttp 4628 21948 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-08-30 01:46:44,217 basehttp 4628 5144 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-08-30 01:46:44,229 basehttp 4628 24052 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2694
INFO 2025-08-30 01:46:44,230 basehttp 4628 12272 "GET /static/admin/css/responsive.css HTTP/1.1" 200 18533
INFO 2025-08-30 01:46:44,245 basehttp 4628 15240 "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2025-08-30 01:46:44,247 basehttp 4628 12272 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-08-30 01:46:44,247 basehttp 4628 24052 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-08-30 01:46:46,782 basehttp 4628 24052 "GET / HTTP/1.1" 200 1662
INFO 2025-08-30 01:46:47,821 basehttp 4628 24052 "GET /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 01:46:47,886 basehttp 4628 24052 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 01:46:53,081 basehttp 4628 24052 "GET /admin/accounts/user/2/change/ HTTP/1.1" 200 24725
INFO 2025-08-30 01:46:53,113 basehttp 4628 24052 "GET /static/admin/css/forms.css HTTP/1.1" 200 9047
INFO 2025-08-30 01:46:53,128 basehttp 4628 21948 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-08-30 01:46:53,137 basehttp 4628 24000 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2025-08-30 01:46:53,137 basehttp 4628 5144 "GET /static/admin/js/calendar.js HTTP/1.1" 200 8466
INFO 2025-08-30 01:46:53,144 basehttp 4628 24052 "GET /static/admin/js/core.js HTTP/1.1" 200 5682
INFO 2025-08-30 01:46:53,148 basehttp 4628 21948 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11900
INFO 2025-08-30 01:46:53,167 basehttp 4628 24000 "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
INFO 2025-08-30 01:46:53,170 basehttp 4628 5144 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 8943
INFO 2025-08-30 01:46:53,173 basehttp 4628 21948 "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15292
INFO 2025-08-30 01:46:53,173 basehttp 4628 24052 "GET /static/admin/js/actions.js HTTP/1.1" 200 7872
INFO 2025-08-30 01:46:53,178 basehttp 4628 12272 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 01:46:53,180 basehttp 4628 15240 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 292458
INFO 2025-08-30 01:46:53,190 basehttp 4628 24000 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-08-30 01:46:53,194 basehttp 4628 5144 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-08-30 01:46:53,197 basehttp 4628 21948 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-08-30 01:46:53,212 basehttp 4628 21948 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-08-30 01:46:53,236 basehttp 4628 24052 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 232381
INFO 2025-08-30 01:46:53,343 basehttp 4628 5144 "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
INFO 2025-08-30 01:46:53,344 basehttp 4628 15240 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2025-08-30 01:46:53,344 basehttp 4628 21948 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-08-30 01:46:53,344 basehttp 4628 24000 "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 200 655
INFO 2025-08-30 01:46:53,345 basehttp 4628 12272 "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
INFO 2025-08-30 01:46:53,345 basehttp 4628 24052 "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 200 655
INFO 2025-08-30 01:46:55,509 basehttp 4628 12272 "GET /admin/accounts/user/2/history/ HTTP/1.1" 200 9114
INFO 2025-08-30 01:46:59,439 basehttp 4628 12272 "GET /admin/accounts/user/ HTTP/1.1" 200 14143
INFO 2025-08-30 01:46:59,473 basehttp 4628 24000 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-08-30 01:46:59,475 basehttp 4628 21948 "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 560
INFO 2025-08-30 01:46:59,489 basehttp 4628 12272 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6566
INFO 2025-08-30 01:46:59,507 basehttp 4628 24052 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 01:46:59,507 basehttp 4628 12272 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-08-30 01:46:59,532 basehttp 4628 24052 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-08-30 01:46:59,533 basehttp 4628 12272 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-08-30 01:47:04,259 basehttp 4628 12272 "GET /admin/patients/patient/ HTTP/1.1" 200 13961
INFO 2025-08-30 01:47:04,322 basehttp 4628 12272 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 01:47:05,468 basehttp 4628 12272 "GET /admin/mappings/patientdoctormapping/ HTTP/1.1" 200 14710
INFO 2025-08-30 01:47:05,531 basehttp 4628 12272 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 01:54:42,484 basehttp 4628 16020 "GET /admin/accounts/user/ HTTP/1.1" 200 14143
INFO 2025-08-30 01:54:42,552 basehttp 4628 16020 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 01:59:32,830 autoreload 23940 12556 Watching for file changes with StatReloader
INFO 2025-08-30 01:59:35,085 basehttp 23940 5700 "GET / HTTP/1.1" 200 1662
INFO 2025-08-30 01:59:36,940 basehttp 23940 12000 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:59:46,167 basehttp 23940 12000 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:59:50,094 basehttp 23940 12000 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:59:50,855 basehttp 23940 12000 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:59:51,029 basehttp 23940 12000 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:59:51,189 basehttp 23940 12000 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:59:51,339 basehttp 23940 12000 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-30 01:59:51,480 basehttp 23940 12000 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
WARNING 2025-08-30 02:00:05,853 basehttp 23940 24152 "GET /api/auth/login/ HTTP/1.1" 405 40
WARNING 2025-08-30 02:00:15,078 basehttp 23940 24152 "POST /api/auth/login/ HTTP/1.1" 400 37
WARNING 2025-08-30 02:00:40,949 basehttp 23940 24152 "POST /api/auth/login/ HTTP/1.1" 400 68
WARNING 2025-08-30 02:02:12,255 basehttp 23940 23504 "POST /api/auth/register/ HTTP/1.1" 400 36
WARNING 2025-08-30 02:02:49,102 basehttp 23940 23504 "POST /api/auth/register/ HTTP/1.1" 400 40
INFO 2025-08-30 02:03:18,539 basehttp 23940 23504 "POST /api/auth/register/ HTTP/1.1" 201 704
WARNING 2025-08-30 02:04:22,747 basehttp 23940 1848 "POST /api/auth/login/%0A HTTP/1.1" 404 3487
INFO 2025-08-30 02:05:00,330 basehttp 23940 17704 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
WARNING 2025-08-30 02:05:21,742 basehttp 23940 19496 "GET /api/auth/login/ HTTP/1.1" 405 40
WARNING 2025-08-30 02:06:49,423 basehttp 23940 4564 "POST /api/auth/login/ HTTP/1.1" 400 37
WARNING 2025-08-30 02:07:13,314 basehttp 23940 4564 "POST /api/auth/login/ HTTP/1.1" 400 68
WARNING 2025-08-30 02:10:10,707 basehttp 23940 23400 "POST /api/auth/login/ HTTP/1.1" 400 37
WARNING 2025-08-30 02:10:11,179 basehttp 23940 23400 "POST /api/auth/login/ HTTP/1.1" 400 37
INFO 2025-08-30 02:11:07,023 basehttp 23940 14180 "GET /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 02:11:07,095 basehttp 23940 14180 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 02:11:07,112 basehttp 23940 14180 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-08-30 02:11:07,119 basehttp 23940 14180 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-08-30 02:11:07,119 basehttp 23940 16840 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-08-30 02:11:07,120 basehttp 23940 23284 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-08-30 02:11:07,121 basehttp 23940 22880 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-08-30 02:11:07,339 basehttp 23940 23284 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-08-30 02:11:07,339 basehttp 23940 22880 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-08-30 02:11:07,356 basehttp 23940 22880 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-08-30 02:11:07,356 basehttp 23940 23284 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-08-30 02:12:04,427 basehttp 23940 23284 "GET /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 02:12:04,483 basehttp 23940 23284 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 02:12:07,120 basehttp 23940 23284 "GET /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 02:12:07,177 basehttp 23940 23284 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 02:12:09,591 basehttp 23940 23284 "GET /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 02:12:09,646 basehttp 23940 23284 "GET /admin/ HTTP/1.1" 200 11039
WARNING 2025-08-30 02:12:18,624 basehttp 23940 23284 "GET /api/ HTTP/1.1" 404 2661
WARNING 2025-08-30 02:12:25,734 basehttp 23940 23284 "GET /api/auth/ HTTP/1.1" 404 3463
INFO 2025-08-30 02:12:28,864 basehttp 23940 23284 "GET /admin/ HTTP/1.1" 200 11039
WARNING 2025-08-30 02:13:54,039 basehttp 23940 23284 "GET /api/auth/login/ HTTP/1.1" 405 40
WARNING 2025-08-30 02:15:16,096 basehttp 23940 22640 "POST /api/auth/login/ HTTP/1.1" 401 183
WARNING 2025-08-30 02:15:23,562 basehttp 23940 22640 "POST /api/auth/login/ HTTP/1.1" 400 37
WARNING 2025-08-30 02:15:40,691 basehttp 23940 22640 "POST /api/auth/login/ HTTP/1.1" 400 37
WARNING 2025-08-30 02:16:23,149 basehttp 23940 22640 "POST /api/auth/login/ HTTP/1.1" 400 68
INFO 2025-08-30 14:12:27,899 autoreload 10992 16052 Watching for file changes with StatReloader
INFO 2025-08-30 14:12:32,714 basehttp 10992 19316 "GET / HTTP/1.1" 200 1662
WARNING 2025-08-30 14:12:34,733 basehttp 10992 19316 "GET /favicon.ico HTTP/1.1" 404 2682
INFO 2025-08-30 14:12:35,348 basehttp 10992 19316 "GET /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 14:12:35,654 basehttp 10992 19316 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 14:12:35,688 basehttp 10992 19316 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-08-30 14:12:35,701 basehttp 10992 19316 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-08-30 14:12:35,701 basehttp 10992 20560 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-08-30 14:12:35,702 basehttp 10992 19328 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-08-30 14:12:35,703 basehttp 10992 20564 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-08-30 14:12:35,735 basehttp 10992 20564 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-08-30 14:12:35,737 basehttp 10992 19328 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-08-30 14:12:35,746 basehttp 10992 19328 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-08-30 14:12:35,746 basehttp 10992 20564 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-08-30 14:13:38,956 basehttp 10992 14068 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
WARNING 2025-08-30 14:13:53,871 basehttp 10992 16736 "POST /api/auth/login/ HTTP/1.1" 400 68
WARNING 2025-08-30 14:15:16,606 basehttp 10992 19416 "GET /api/auth/login/ HTTP/1.1" 405 40
WARNING 2025-08-30 14:15:55,197 basehttp 10992 19416 "GET /api/token/ HTTP/1.1" 404 2679
INFO 2025-08-30 14:17:19,878 basehttp 10992 8896 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 14:17:28,864 basehttp 10992 8896 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 14:17:29,530 basehttp 10992 8896 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 14:17:29,668 basehttp 10992 8896 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 14:17:31,362 basehttp 10992 8896 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 14:17:31,850 basehttp 10992 8896 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 14:17:32,241 basehttp 10992 8896 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
INFO 2025-08-30 14:22:15,935 autoreload 10992 16052 D:\healthcare-backend\healthcare_backend\urls.py changed, reloading.
INFO 2025-08-30 14:22:17,490 autoreload 7044 16448 Watching for file changes with StatReloader
INFO 2025-08-30 14:22:28,497 autoreload 7044 16448 D:\healthcare-backend\healthcare_backend\urls.py changed, reloading.
INFO 2025-08-30 14:22:29,848 autoreload 12888 18524 Watching for file changes with StatReloader
INFO 2025-08-30 14:22:47,102 autoreload 12888 18524 D:\healthcare-backend\healthcare_backend\urls.py changed, reloading.
INFO 2025-08-30 14:22:48,454 autoreload 14404 20908 Watching for file changes with StatReloader
INFO 2025-08-30 14:23:48,304 autoreload 14404 20908 D:\healthcare-backend\healthcare_backend\urls.py changed, reloading.
INFO 2025-08-30 14:23:49,691 autoreload 11004 14860 Watching for file changes with StatReloader
INFO 2025-08-30 14:23:57,348 autoreload 11004 14860 D:\healthcare-backend\healthcare_backend\urls.py changed, reloading.
INFO 2025-08-30 14:23:58,703 autoreload 11908 5552 Watching for file changes with StatReloader
INFO 2025-08-30 14:24:00,700 autoreload 11908 5552 D:\healthcare-backend\healthcare_backend\urls.py changed, reloading.
INFO 2025-08-30 14:24:02,155 autoreload 6288 15168 Watching for file changes with StatReloader
INFO 2025-08-30 14:25:32,415 basehttp 6288 15780 "GET / HTTP/1.1" 200 1662
